uid,sci2014_label,kmeans_label,dbscan_label,hierarchical_label,spectral_label,em_label
zRGICBv0hoxtyvJddTfKtA,0,0,1,2,0,1
lK8Po92WPNX08HQYGp9CxQ,0,0,1,2,0,1
XcS6q8v6H_f48S0D0bdm-w,1,1,0,3,0,0
XorQO71ykpdspje9eBUIVw,1,1,3,3,0,0
-dghDmLFmmSzITdw8gK86g,0,0,1,2,0,1
ggGJcgpqIp8_yab3y_9QAA,0,0,1,2,0,1
z-08626Q7y-14JoONYOZ-w,1,1,2,3,1,0
naaXWkFO7SdA1peVSfEHxA,0,0,1,2,0,1
NwpNNk7KrDHMyRzZ8hYBnA,0,0,1,2,0,1
xd_zSH6kkkcyvROHHfqkgw,1,1,3,3,0,0
q6T6E6cY7OGBeettXR5DxA,0,0,1,2,0,1
AfMzsp85GQ3_MBJjFw9VSg,1,1,0,3,0,0
Yh2VlCRJM-tXeW2k2lRxTg,0,0,1,2,0,1
Wl-XKY8NZlsZ9k_D-npteg,2,2,-1,1,2,2
hOZt_-o8TS_Z_0yXXzNSfQ,0,0,1,2,0,1
e0AjC1her6Y1WJRh5c-tZA,1,1,2,3,1,0
pZGzpTjxomw8etrFnihs8Q,0,0,1,2,0,1
rplyzNz9auV_kMKvVbB_pg,0,0,1,2,0,1
xj1A7aDNuyTw3IBvhcLX1w,1,1,0,3,0,0
GFiZY2VF75Ubq5-UarIrlg,0,0,1,2,0,1
mcrn3KEp5sphqWVCv7khWw,1,1,0,3,0,0
wi6hNUyqie9eswJSPP2ViQ,0,0,1,2,0,1
5yi5VZ52DQ9F0_POXlFNrA,1,1,0,3,0,0
VrD_AgiFvzqtlR15vir3SQ,1,1,2,3,1,0
lced7tBpWtdYUtwKqY5I-g,0,0,1,2,0,1
tOdJethFY2mgwwwmDjYrkQ,1,1,0,3,0,0
UR4hlDK7I4vi0vdekYskdg,1,1,3,3,0,0
GoqI1zpowQeBoUrmSm9cEA,0,0,1,2,0,1
4JRliJSiEKuM_wYIZwsMyA,1,1,3,3,0,0
fV0oD80MH_-PpPNCSWpboQ,0,0,1,2,0,1
gSlEYLKPMu1K9XHp_qcl5A,2,2,-1,1,0,2
2TIPUYfwEIFyAGdEqtJynw,1,1,0,3,0,0
fwqUuxU6cTCeBFUiCeNN2w,0,0,1,2,0,1
4zfZHqtEX_eGUE_Nnv1Z4A,1,1,0,3,0,0
dk9EfehFppfshzabnGn2jw,0,0,1,2,0,1
a0B239r0e3bc3cJz-RoesA,0,0,1,2,0,1
adh3zJC6lFVLg6-rSQ9SFw,1,1,0,3,0,0
SgSqGTdXohx1vjslexeYgA,0,0,1,2,0,1
GwsA24-o8dyCRzWCXu4jnQ,1,1,0,3,0,0
XNwYGxwSSPS6VOmohjWGKA,0,0,1,2,0,1
ZJ-IQSGTdvDJHcbZwLRqyA,1,1,3,3,0,0
oZ3-Ww1t4HAI6AYGxpfOhw,1,1,0,3,0,0
7GPSH4MuwbOv1kDf0L2dyg,0,0,1,2,0,1
T62QEApuG0AvdeZhVLtL2w,1,1,3,3,0,0
xt0dsbtKjfVUkVj1vCVe3Q,1,1,0,3,0,0
vt_M9xqQ7F74obGvA3HKUQ,1,1,0,3,0,0
NFO6OTzgHkpR2k9xNYs11w,0,0,1,2,0,1
Zwa1-f7KmQAGWrXGRJ30Og,1,1,0,3,0,0
3wz4-4qU_Ap5M1U1V4pcZg,0,0,1,2,0,1
NzXQ7FMJN85YxahEEt4zJQ,0,0,1,2,0,1
ro8vRJ4ewERaSTowbuYOkg,0,0,1,2,0,1
eFlC9AehaWPp3e1hPu8l-w,0,0,1,2,0,1
v_1mWpAi20k425m_EvPzVg,0,0,1,2,0,1
dKDgc6AgHRSnxlocjMKrbw,0,0,1,2,0,1
b2bL31xI3Ac6F9xISLohag,1,1,0,3,0,0
UfDcjlSwCgq4DmNovD7uIA,0,0,1,2,0,1
f7sAxQlCspLFaEkvxhX19Q,0,0,1,2,0,1
xRgvSeueXfZ1O6xBteN0gA,1,1,0,3,0,0
JIWGSmkroWHq-qs6n3sxUg,1,1,4,3,1,0
WLHlDjs3HZKrqjdmW-3XkQ,1,1,0,3,0,0
BLSNtsqNT0EZi3Tk3uG_2g,0,0,1,2,0,1
rwFW9azwOSjIcBwuhpsiCw,1,1,0,3,0,0
0KD6JNBvIQgwayTyvLt6Ww,1,1,0,3,0,0
2ycwGepcJpeSBYucYIU49Q,1,1,0,3,0,0
JgQqXw1q3iNN6e74WOIWcA,0,0,1,2,0,1
Px6w_kTNBuy0GceThHnccw,0,0,1,2,0,1
U991et6CGkoqp7ykqpPu2g,1,1,0,3,0,0
8tJWenog7o0M3SrmqNTgBQ,2,2,-1,1,0,2
AyPR1D0je4VoCH1AqagpIg,0,0,1,2,0,1
xljb-V9oCfOcwq_hfL3F6w,0,0,1,2,0,1
u15RSl8NClKT7cjCRi27pg,0,0,1,2,0,1
kd_XkGViUDgPOMpCrXWX6A,1,1,0,3,0,0
bEXBK7O2Y9UPm11guBIfzg,0,0,1,2,0,1
YAF6KqLMtt_9uoJi6QlCYw,1,1,0,3,0,0
Y4DoQA2-M8nStY9a3J_xhA,0,0,1,2,0,1
cv3OjPo6hJTvePnohKlkCg,1,1,3,3,0,0
RLc57UKkrYEq2jdYW1dgOA,0,0,1,2,0,1
8jA82ArN-7NZ4Z7JaTS_wQ,0,0,1,2,0,1
tu91jVX-4XHHOhVgREWcVg,1,1,0,3,0,0
jYY7UYCwuR9zDAejoXxxLQ,0,0,1,2,0,1
OnR64c5ZLfk2LQv3GJOehw,0,0,1,2,0,1
Fw3L69DP4JgUU-4GPp2lPg,0,0,1,2,0,1
BAXXJrlGW6o8zWfw47q1Tg,0,0,1,2,0,1
UYU71DRx-UDAee-eFOFfWw,0,0,1,2,0,1
bq-OGWkDyasQgHOiqFkJCg,0,0,1,2,0,1
SXHNkZfxbRnKIWKroqB5Hw,1,1,0,3,0,0
_IgKo_slTXFtpuSaJDTwiA,0,0,1,2,0,1
vlbpZIcasGB9TLk1K5_vBQ,0,0,1,2,0,1
ZnamCrMQMc-52FRfjWin-A,0,0,1,2,0,1
flV6Cp3M2vHcqFBcCrGS1A,1,1,4,3,1,0
-cDVjWfTV1ZZP6LBWZNeuA,0,0,1,2,0,1
osASOPvoc0jV-dWTk0JpQg,0,0,1,2,0,1
v8PQFv3Gqqopmg9RDjxP1A,0,0,1,2,0,1
DhOu1sYs_Un7WPo4hZqF0Q,1,1,3,3,0,0
NFNpMDtnfUPdpKvugwieig,0,0,1,2,0,1
q6hjkhTwI1fqRK3zYOrflw,0,0,1,2,0,1
bvxr8nvYMuEDZ62nj-HAVw,1,1,0,3,0,0
vuE_62ZCk7yjs6qADYNCFQ,0,0,1,2,0,1
9BUET2JfBTrQOX4yaAZl-g,0,0,1,2,0,1
aukxa-vruSiDWGuqONtTrA,1,1,3,3,0,0
5B-0RB3aZ_Gtid-VwRDFyg,1,1,0,3,0,0
c8cJtcIcZ-rUt3uR6kPWOQ,0,0,1,2,0,1
U7R92hSLRQQv7miQdv6Wrw,1,1,0,3,0,0
I51_tzmxMvF4jGpMGkn2Rg,1,1,0,3,0,0
mbHH86WhcmL6UCUN37SRtQ,0,0,1,2,0,1
FKE2WmTo6UyS9OEw56bAYw,1,1,0,3,0,0
A2DcheWm2URAJ4TBSGOKPw,0,0,1,2,0,1
9x0P3wJ8HjuuN3HGF1dqhg,0,0,1,2,0,1
WNMT9GvKaq9RuwVO1Y2L7g,0,0,1,2,0,1
hxI9leo7FzBcCN7dRqz2Tg,0,0,1,2,0,1
NSnKZFSkczqc3lZ2dVsyDA,0,0,1,2,0,1
5cjpgg_aLYLW4Zp4FWqo2A,1,1,0,3,0,0
GMHdv1u9BTbC56HQs659Kg,0,0,1,2,0,1
InDrrRvQ9f732YGPX4Ixmg,1,1,0,3,0,0
hyYoWRRb69RpjzQOh-SZCg,0,0,1,2,0,1
0P6_6VKzDK5d_jFq9WIUkw,0,0,1,2,0,1
eeRfpaiH2TCPqm8y4-eHkw,1,1,4,3,1,0
APT4C4TuQezhz6nGboSMhg,0,0,1,2,0,1
TuAPnFyQeHXO6mNVNq01fA,1,1,0,3,0,0
QK1TRNpQUmXro3i0zqJL4w,0,0,1,2,0,1
0-rwKmc4IivGW79_VbqfZQ,1,1,0,3,0,0
rc28k3xqXLdGHjuMVN-kag,0,0,1,2,0,1
LLu5yy1VjIschpwiznl5mg,0,0,1,2,0,1
rVTG665EpSUV4N4ktF-Ijw,0,0,1,2,0,1
xo0Mz2XOJL_mgIfSXagLXg,0,0,1,2,0,1
DKaIEOcnVbP0jMMuaII5gA,0,0,1,2,0,1
JDgKAoA5ZgKKphJi5ZJqAw,0,0,1,2,0,1
321FGn0XTdxkdmvYgqTDzg,0,0,1,2,0,1
k57uihfxBJLeRqIjrCgPHw,0,0,1,2,0,1
f6bdYsJ2T0FO7E0YIf_mZw,1,1,0,3,0,0
9RGXjdiYSgwv_AdHj_pdLw,1,1,0,3,0,0
qjwGfxSM5Jvt9_4_SKaCfA,1,1,3,3,0,0
RJ2PqEAWIcwzBPSZwtueYA,0,0,1,2,0,1
5mYiD8M9iTeeJ_Lb0XYLhQ,0,0,1,2,0,1
0qG3zyNmEbWFdq9DKdJvGw,0,0,1,2,0,1
6jQo4-rmGAl1wUoRdCgl0A,0,0,1,2,0,1
LKuzJjVoyAXn0k0Sw3vCSQ,0,0,1,2,0,1
Bg7E5FL5qfjs8SdZYkjXcA,0,0,1,2,0,1
CCuB98X_LjCts0Fno3xTJA,0,0,1,2,0,1
MO45EQcLHsS3YgrE_mu3rw,1,1,0,3,0,0
vQ3rZEoC4BW6bpY6Uf7eUw,1,1,3,3,0,0
VMNt8vQrzWL6taFm7tlKWw,1,1,0,3,0,0
7cFrkaGLbblgTQjfYJfVEw,1,1,0,3,0,0
UhhDFV44lfTMQKjraBVGbw,0,0,1,2,0,1
-OJhtBuow_jgYPnMkLKAoA,0,0,1,2,0,1
vHpjnSljfID9P7fPGUYKEA,0,0,1,2,0,1
D9p7Jlq64QZRc-BAiA2fqQ,1,1,4,3,1,0
h3d2x_DDgX_2VGbW-YpsPA,0,0,1,2,0,1
72TJnmeVoCdzlnwU9RR2iQ,0,0,1,2,0,1
Y3nbyDGRTYoYitCN--c0DA,1,1,0,3,0,0
rd2NwzoiIZsXh7kKPd_vXQ,1,1,2,3,1,0
Y-6cM9LqjaHPXGguUNo_Ow,0,0,1,2,0,1
uIeFD5ZfO4F-kL4v5WX-dQ,0,0,1,2,0,1
6KIfBu9YJ8a3KVkp7ipb7w,0,0,1,2,0,1
vjMwITU7ypQQ8buAHDVPWg,1,1,0,3,0,0
FpD9SkHT4LZONgQj2YvZaw,1,1,0,3,0,0
GF_BSqaNu69aKn0AR_M9Wg,0,0,1,2,0,1
ejEZJhEJhfCKsl8_t2JhvA,0,0,1,2,0,1
jiBq-PsN8-a1UaVDn-jg5Q,0,0,1,2,0,1
kUFw657uRE2MYo4NiIdZgg,2,2,-1,1,0,2
h6_rt-VHX2ZiPTWvh9Dp8A,0,0,1,2,0,1
es_E1FYK9MN_wttHMjRl5A,0,0,1,2,0,1
EkhwRe-8BtADbyDIFqbXPg,0,0,1,2,0,1
x_foDKCT49tBlE5tnOdOJA,0,0,1,2,0,1
XXm75zU5RT09nBFItOCMjA,0,0,1,2,0,1
s2c7-9bqMhjA8POuKIHm8g,1,1,0,3,0,0
VTOmdsMJpJNiiazqt4Q8eQ,0,0,1,2,0,1
XXOEuU3CRqz9i3Tf0Dguzg,0,0,1,2,0,1
fhHLXbBwxlOsDDKcw15mjA,0,0,1,2,0,1
0NqTpMMl-3gkk8yiryvdJw,1,1,0,3,0,0
CXRsvu8VOR1SJ1t-Y30tUA,0,0,1,2,0,1
hg1uaNAIpuu-6hDIBei1bQ,1,1,0,3,0,0
SDmoR8pyEEgq8qctF4KFvQ,1,1,0,3,0,0
osrGRtHe5-kpbpZWv45Lgw,0,0,1,2,0,1
_KyI3ayYQM5eGlaorl1MbA,0,0,1,2,0,1
Z-Zi-W05QwM0phkIVrmLoA,0,0,1,2,0,1
bDiyYIYLZ4ch6S44xW-yzw,1,1,0,3,0,0
s_zVPzV9gqK9fEAtWAzbMw,1,1,0,3,0,0
PJS8jssQ-k7avg3_77OhUQ,1,1,0,3,0,0
cptrZyh_8CYwrF-tARlcAg,1,1,3,3,0,0
YD9nInBjajXFemdCqeWYvw,0,0,1,2,0,1
AK8q2vlPo2WvR-6WUEc2Sg,1,1,0,3,0,0
CQhUG7hccQGaR5ZzYCflXg,0,0,1,2,0,1
l3XM00qUjRu7gnj2OKo9qA,0,0,1,2,0,1
5EWtxSpNq_AIZ1FCOwFSgA,0,0,1,2,0,1
NODZJUTi0QLfOjz2vEcLRg,0,0,1,2,0,1
GjVAyY5axHFdHLnRNgC3PQ,0,0,1,2,0,1
7FWjh-P2DmgoVG3v6MQSsA,0,0,1,2,0,1
j0ngP80oKolNaDAbkyQC_A,0,0,1,2,0,1
amSz5xN43QpUNO79tItNPA,1,1,4,3,1,0
lkS4Qa7Ha0_e51X7-UTIRA,1,1,3,3,0,0
3Qu3WizFxDPIvFsud1MmQQ,1,1,3,3,0,0
APEKVrqeB0s7EWDjgnIeBA,0,0,1,2,0,1
ZbKMd1DD6bU2xMvu2239kg,0,0,1,2,0,1
ThllkdTMj98q8ZMkqwf04g,1,1,4,3,1,0
CKyMzjmH5xAwfBnS8c8Sng,0,0,1,2,0,1
668Pob_mccx2HovS78c_2Q,1,1,0,3,0,0
Kh6GojB_LUqzAK5E8obKPQ,0,0,1,2,0,1
7LRLSve4nFHAYxu11Skoaw,0,0,1,2,0,1
RafxqfCftRC178_w6dY0Zg,0,0,1,2,0,1
A8F4b05WcFQDeDIsGpuzjg,0,0,1,2,0,1
0vBdXD8TqrgxQe5ZewtOrQ,0,0,1,2,0,1
kWHcVZBxe8SgCalEgNcBtQ,1,1,0,3,0,0
4aC9eBCo3TAsP68H5CoywQ,0,0,1,2,0,1
GNkV5m-X1ZH72oaYp4Uf3g,1,1,0,3,0,0
3HPFB0W1B0JyyiUsX0U_gA,0,0,1,2,0,1
kupqd51mil6J_q1lRLot4Q,0,0,1,2,0,1
g8FoAbKGAHf8ocExAe4oag,0,0,1,2,0,1
AS8UfVnGVAzU1YDPy8uoQA,0,0,1,2,0,1
S4Ju3grbNirVfS0FK5YiAQ,0,0,1,2,0,1
rsaKrFi0rNWNDTb2iAJwRw,1,1,0,3,0,0
Z0S9NDnLLcYlxOW-jESL0A,0,0,1,2,0,1
UJfL8vOYAwGhAbNXNkY3rw,0,0,1,2,0,1
aeVGShOavaDCeU2YFc5UtQ,1,1,0,3,0,0
Rrt9Pv93dnaAWHb7Y0Ro3A,1,1,0,3,0,0
DEgMqaruHHKQa5uJD9tr9A,0,0,1,2,0,1
Y0_ZZgQeLuiPzWO6kT2rQg,0,0,1,2,0,1
cljBA3Pe1KoQyObGhZr0VQ,0,0,1,2,0,1
rOpOYm5Yu0wAhNWRfrAe2Q,1,1,3,3,0,0
33mj_DI8YQIhNIg9d19s7A,0,0,1,2,0,1
DC1jnfBqOM8A0waj-xovyA,0,0,1,2,0,1
d3sBqhbGdTa2tSpmMSXMUA,0,0,1,2,0,1
nkqX3CEDp1C0N8dOJtjjDA,0,0,1,2,0,1
KxXbGvsys4xk6qmYFjGC2Q,0,0,1,2,0,1
fa3AKSQiOzIl9DHB44leOw,0,0,1,2,0,1
IzlS-KnH7KxCHCRSY2pNZQ,0,0,1,2,0,1
AtOFgUvwgWLYvQicKPqwNw,0,0,1,2,0,1
goi_9DHGsS9gAE_2nFda9g,0,0,1,2,0,1
DxWZiiFQphuMbvZqbkAQqg,1,1,0,3,0,0
EGBkwa7ghVncrXUM4i65lw,0,0,1,2,0,1
viKDBo0rPRwlT_soQDzsbQ,1,1,3,3,0,0
r1GizqbPW-9KHy4FQIt13w,1,1,2,3,1,0
MTsPPo8DQtv0sUMFAjDFYg,0,0,1,2,0,1
yhRkfq9otcQ0cZwVfmfXcw,0,0,1,2,0,1
KNw5qgFTUBgCaqIr1qcGEw,1,1,0,3,0,0
Gi0xfF-W7JeYhF2mlpjEKQ,1,1,0,3,0,0
CCuXN_e_whCuOU5ea1TJ7g,0,0,1,2,0,1
_jqTa-3-fqmBxnkANJHtFw,0,0,1,2,0,1
HGvIZzHKQNzlU7ZahBzH2g,0,0,1,2,0,1
5iAjwFdSlu7WLxudKwJL1w,0,0,1,2,0,1
-hmgf45S-f3Zok-BUr1_Ew,0,0,1,2,0,1
btgZWY-IciTg4q61saeJ9Q,0,0,1,2,0,1
w9m1aApqLHxI3XEAqrOVvQ,0,0,1,2,0,1
y2iz_3NHkdo2Yy5lozDaEQ,0,0,1,2,0,1
Nq37PLEEgx3BhU2sHlJmog,1,1,0,3,0,0
6-UUJSA2tku2xxPdzgBEaw,0,0,1,2,0,1
15ETvHypQtNUPu4TNc7sUw,0,0,1,2,0,1
TVsZOX73JWyNRUi_rbkiVg,1,1,0,3,0,0
_o5iFvknDgY7V253ajq8rQ,0,0,1,2,0,1
vXwHq6e-Qv7sp-foNCU5bQ,0,0,1,2,0,1
nt1WAh2c1OUvT2zCQnJalA,0,0,1,2,0,1
Y2Vt6M5SpiANQZfafhrHMg,0,0,1,2,0,1
-Lf9rVdUI7dybpQfWn0FNQ,0,0,1,2,0,1
7A0Q5decSSENBsV1hTmalQ,0,0,1,2,0,1
-0dqGkXgQF6Tg568ALuw3w,0,0,1,2,0,1
ytIc3CFzF1xTNyJhdqtLFg,0,0,1,2,0,1
ozO-5ZxPT07pXyCdxRFhug,0,0,1,2,0,1
nsHaPoub5mzWToWnAAqfaQ,1,1,0,3,0,0
x_Ql3AbL71Jd-Psx5f9yaQ,0,0,1,2,0,1
tF30sa6V1Js9-pwM3GykJQ,0,0,1,2,0,1
xC-q_yh0XwcjRLimkS3RNg,1,1,4,3,1,0
GFQEm5YDtae2Ch5a2buhWw,0,0,1,2,0,1
Fd8LM4oo9tFoipsEmRNtSw,0,0,1,2,0,1
iuONku1UyBerqrr3sJV8Sw,1,1,0,3,0,0
-ATqNRxQPSCiG62lf-yJbw,0,0,1,2,0,1
TNE0KvFu1rndfOu24NvshQ,0,0,1,2,0,1
DiPRm3FaydnIidnzpvdmeA,0,0,1,2,0,1
fVAnbtesu95qmbSeolzcEQ,0,0,1,2,0,1
tZahLG_ZlBlqQ7sAt6BtlQ,0,0,1,2,0,1
VTRxXYRsECkbysPeUqyvgQ,1,1,0,3,0,0
KMKokAO3wQQxQq4qE0Kerg,0,0,1,2,0,1
pBhVdRObqMLFQo04SCmTEg,0,0,1,2,0,1
5bJKdIYSYwn0ABZAGxbuXA,0,0,1,2,0,1
6yTMAbR2Th8l-aAh7Ulg0Q,0,0,1,2,0,1
Bg6_SkJh76doBuYhrlARYA,1,1,0,3,0,0
a6Zd1nbNQwNeACyxE5DqrA,0,0,1,2,0,1
nKWTqvvvf1C_k_JpEo6O2w,1,1,3,3,0,0
L4i-AkXnyjtF_Eoy9JdUtQ,1,1,3,3,0,0
GTw71CDOIecHU0UdRoO44A,0,0,1,2,0,1
ii4GvW9-89liHMwXZblYKg,0,0,1,2,0,1
Ifh9RX_66f6FiwuF9RuP0A,0,0,1,2,0,1
4bI4Iy6UCt9pWgOtaewbIw,0,0,1,2,0,1
kswL8hpEMC1jsM90IjTpIQ,1,1,0,3,0,0
_Ekb7F_zvCVghlscNfVqUQ,1,1,4,3,1,0
OIhXCUsbViOFHVzKLh-u3w,1,1,4,3,1,0
PDv-zzaKRCug1hca6WLiJw,0,0,1,2,0,1
nS6lBuWNnJPds9rHCH5knA,0,0,1,2,0,1
_yZc_6SlTDyRstP9R4aIAQ,0,0,1,2,0,1
VFrHXKSLelQtdv-v2A9G7A,0,0,1,2,0,1
60D1c7cn0XU6gbzFG4lcNQ,1,1,2,3,1,0
d8eJsdp7XEj8BZ-Uw6nFmw,0,0,1,2,0,1
1UFnVs1TUBqxqWPFvZvXWA,2,2,-1,1,0,2
jlXLXdWqx-KCsHLr9sE7Ow,1,1,2,3,1,0
g6qAD6iIQeq9sP4dhWm55g,0,0,1,2,0,1
ZzSvt30h1XyE9NGPpKd_qw,0,0,1,2,0,1
qk8QmOYo0-hlX5CMwpW2uA,0,0,1,2,0,1
we_ONmXR0wP5-Ejx9AbIAA,0,0,1,2,0,1
GKKKauZH0_7S-ZvmhYQXWw,0,0,1,2,0,1
d_wOGK3SPP7DXfW4tuMI2g,2,2,-1,1,0,2
rMwNlOmjydB2aRx33C-FrQ,0,0,1,2,0,1
cE4xqJD0vF_D6NLKhlF6fw,0,0,1,2,0,1
COYdtAiUL_UXRipxo6XiLg,1,1,0,3,0,0
L1bmIn9irUpr89jzEAPQZA,0,0,1,2,0,1
1tc3VZmVBeCSOHctMyBn1w,0,0,1,2,0,1
jVkOyGV7CybBfqk6vF3Q-A,0,0,1,2,0,1
xv6aAppmAee20-6gucTejA,0,0,1,2,0,1
c6jVFPf0kEyHd0sy643spw,1,1,2,3,1,0
pSJeKLt0sfkJqqqFdGtpsg,0,0,1,2,0,1
2rLYDEXaMo_AM819W6Jumg,1,1,2,3,1,0
EanzEdf-dhmN4WYczfygrw,0,0,1,2,0,1
HtkOhPy9pS3GzaLoqhvuFA,2,2,-1,1,2,2
SY0vuBBa3um1zt97d1EMQw,0,0,1,2,0,1
hAjfXIvUmJZ0Ll6XTdOSvA,0,0,1,2,0,1
xavaIfKS5d0zzEi3E4wYnw,0,0,1,2,0,1
Ku8FEGLbe0XHz92rupJuLw,0,0,1,2,0,1
3Von0ghOn2L-9m4gNob9ww,0,0,1,2,0,1
vXeRpN3f6IKTew2vNw2c2g,0,0,1,2,0,1
_w_Jk_OoxzkrB7-Rvt9G6g,1,1,0,3,0,0
7cE7C4oJv5Hg1peZ2OJeiw,1,1,0,3,0,0
V-6s3XKWZc0ztnMl1NIRQg,1,1,3,3,0,0
fLnkI1uHtXEsjtF6KoBHbQ,0,0,1,2,0,1
p8mhqgbl6xMmYisr6SPDRQ,0,0,1,2,0,1
FyK16mPE5iFIBDuwYF5cMg,1,1,0,3,0,0
yw7vWx_La4-XbVZXt7ubBQ,0,0,1,2,0,1
8MQxy_nDxyq7cQZUTupHeg,0,0,1,2,0,1
asHB-jV3pF8uictLNYEgCw,0,0,1,2,0,1
8VEBLmuQbBm67ylC47tTwQ,0,0,1,2,0,1
Q7OY88IOF6Hu_pcvl_jrow,1,1,3,3,0,0
bwDGX5WP9jJWcum427Ghiw,1,1,0,3,0,0
SoD3Q9wSxnlfE2U0ldt5bg,0,0,1,2,0,1
QA_GQ3waSeVrZrkIs9qNxQ,0,0,1,2,0,1
Ik-i7Q6z5Aw4c_5SyAH2ww,0,0,1,2,0,1
8R2Q4uN7l0dGBU9IB0sHyQ,1,1,0,3,0,0
3609NNvc4Mg_4cup1igOgg,0,0,1,2,0,1
LhR-ANRJKVrBd8K-ji6jyg,0,0,1,2,0,1
jjwlH2Etwt988P-LNAkBeQ,1,1,0,3,0,0
rtFY5LVSv0FSDhLT0yzd2g,0,0,1,2,0,1
7Guzgo3u7DP6UOjNRyRAeQ,0,0,1,2,0,1
4RXcrag_1EkBwCAmEzvUfg,0,0,1,2,0,1
SgqocLuiOoIP5jB46KKQIA,0,0,1,2,0,1
cmb5ItlGkzsvaUdYG4pIJw,1,1,3,3,0,0
ChWFX5QrRn1H6VYa-9eKHg,0,0,1,2,0,1
R0vxRtjRrbiTDcQ5qe4ecg,0,0,1,2,0,1
bRJ5-hw93MJNeazBi3czDg,0,0,1,2,0,1
157f7Zlzx9GPbd7z0bg6tg,0,0,1,2,0,1
qV8Sof9w3gK1mWaOIOYMSw,0,0,1,2,0,1
mu37DEh7iF--gp0ZocRoCg,0,0,1,2,0,1
sYM7sqgRrFj9TEdSROSCwA,1,1,0,3,0,0
4tQYWeIzidjU6oVyfGE4zg,0,0,1,2,0,1
qGJcGczLUy3IO9lnMT2VMA,0,0,1,2,0,1
IdH17rW0NYOXCA05P2dQog,1,1,3,3,0,0
ddPFBOsvFjaOVRj8sTZQmA,0,0,1,2,0,1
_7bSxlQbj51wn5_0DouyKg,0,0,1,2,0,1
E5ounxb-k2VGZ6ZjBwU1xA,0,0,1,2,0,1
Xvhu0rfngzfmxM3WBoZauw,1,1,0,3,0,0
mSRvQ3FMlipNZRktY3Zixg,0,0,1,2,0,1
1ZydaOqDSwzWtnK3f2gc9w,1,1,3,3,0,0
-ga7pQvnJcMB1_pIapHQRQ,1,1,0,3,0,0
JIKywBVrWyfKYqhZAt0D-g,1,1,0,3,0,0
QtOUK5LFF23nl0UM7pncbg,1,1,0,3,0,0
pQWgH_SVpWYKNTBJ5U2tsQ,0,0,1,2,0,1
3gr5_QHSta7thBKpy0Cebg,0,0,1,2,0,1
2xvjDtub65S5HnK-9sYVvA,0,0,1,2,0,1
zYeQ0i4YOzkxSy5wJ3c7Gw,1,1,0,3,0,0
coxnjSPjH0ioGiWdTEeNtg,1,1,3,3,0,0
acDC_HDCpYfx1lxS_lk0-Q,1,1,0,3,0,0
D90iUN5cqEVs4fb1UAsoeQ,0,0,1,2,0,1
b3CQKcnBe4URl9HEfKwW-g,0,0,1,2,0,1
YE5WJ6U45zqzXPKF0WXJuw,1,1,0,3,0,0
8XD1Gj9PwCFzqPw99_moBA,0,0,1,2,0,1
TpSi1gHH75XasD3CA0Zg9Q,0,0,1,2,0,1
XKoq2MK2exiDvr7N3W9MIw,0,0,1,2,0,1
PatHNcnqmpuMs4znS2Cbkg,0,0,1,2,0,1
3ejCVkymBB2qjGP3YNRwPA,1,1,2,3,1,0
ZBPW5RoxD7eFE5OwVYlegQ,0,0,1,2,0,1
SCe2nY8q7x1Lozwf4tqU3w,1,1,0,3,0,0
QPigpDOm7VC4C6N6kxLTxg,0,0,1,2,0,1
vHwu5Cfc-502fazcitENhg,0,0,1,2,0,1
5s5vv_u6-pwwh9lwtduAdQ,1,1,2,3,1,0
wfj3yPgMPTsqeW-3gTGTvQ,1,1,0,3,0,0
qr8zGfJJo4zwFj7XpdiDbQ,0,0,1,2,0,1
rJnAjH5cPyPs75DOJjCx7w,0,0,1,2,0,1
oJBCFfMObSWMh8kmOTPkJg,0,0,1,2,0,1
sbUhJrxxsb-0O3qXtZmuOA,0,0,1,2,0,1
Tiv4bGTEpRBiWz5uqAcGJA,0,0,1,2,0,1
gGtM52jNBzsP_sGCSIRz0A,1,1,4,3,1,0
HPNZS1y5BOuqRG8HLARG8Q,0,0,1,2,0,1
kDdsDBSbijOGf12sa2Tk7w,1,1,0,3,0,0
B3cOX_VmahpCGvZzyVIEig,0,0,1,2,0,1
F-JRkIKyhi4TTeRUJtEN0Q,0,0,1,2,0,1
Iji-ZWAGnnwM5SfTD1EzxA,1,1,4,3,1,0
0UQyICnPZtJWU_p3JUfhKw,0,0,1,2,0,1
ngLcCbsLAp5YW0fR0WQ02A,0,0,1,2,0,1
eOCW9qRp0PHYY8Mi3MbXVw,0,0,1,2,0,1
BXhtFqgWw2DU76bzjQ9DDA,0,0,1,2,0,1
aM6w4Nx9LOgn4CaMiOBEpw,0,0,1,2,0,1
88vUSVA4Rtgcvbxs3oxKlg,2,2,-1,1,2,2
OLVYyU6f-0Afen3MSPkaog,1,1,0,3,0,0
rJU7a10kv3vwN2MQlUaXlg,0,0,1,2,0,1
Gd_IWRsOn0x3JHWjKqow8g,1,1,0,3,0,0
mnql7kJmrfWcDYExurNcFw,0,0,1,2,0,1
sf6lSFna7_QluIjw-NpRpQ,0,0,1,2,0,1
wf924SjCjgJQzh0vzTxMNA,0,0,1,2,0,1
CGGuytwIJI4uda808zcLgw,0,0,1,2,0,1
8C7LsRFt_9VDHcDOCY9Mwg,0,0,1,2,0,1
